Codigo,Descripcion,Unidad,Valor Unitario
004015,CABLE COBRE THW # 500 MCM,ML,210528.0
004045,CABLE COBRE XLP #2,ML,71607.0
004046,CABLE COBRE XLP #1/0,ML,93029.0
004070,"""TUBO PVC 1""""x 3 MTS",UND,11915.0
004069,"""TUBO PVC,3/4"""" X 3 MTS",UND,8597.0
004073,"""TUBO PVC 2""""x 3 MTS",UND,36095.0
004074,"""TUBO PVC 3""""X 6 MTS",UND,102571.0
004075,"""TUBO PVC 4""""X 6 MTS",UND,173064.0
004042,ALAMBRE COBRE THWN #14,ML,1453.0
004077,CAJA OCTOGONAL PVC,UND,3104.0
005938,"""CAJA RAWELT 3/4""""""",UND,7656.0
004209,SWITCHE SENCILLO AMBIA,UND,14036.0
4001,CABLE COBRE THW # 12,ML,3642.0
004208,SWITCHE DOBLE AMBIA,UND,19372.0
004210,SWITCHE TRIPLE AMBIA,UND,27434.0
004207,SWITCHE CONMUTABLE AMBIA,UND,13400.0
6002,SWITCHE CONMUTABLE DOBLE,UND,8910.0
004213,TOMA + SWITCHE LUNARE,UND,11252.0
006036,BALA PANEL LED 12W PLANA,UND,16000.0
4182,CINTA AISLANTE # 33,UND,14900.0
006037,BALA PANEL LED 18W,UND,20000.0
6079,BALA PANEL LED 6W PLANA,UND,9500.0
3158,BALA PANEL LED 24W,UND,48900.0
004052,"""TERMINAL PVC ,3/4""""""",UND,330.0
004059,"""CURVA PVC ,3/4""""""",UND,2043.0
004204,TOMA 2X20,UND,3005.0
6093,TOMA 220 SENC PATA TRABADA,UND,37000.0
004212,TOMA DOBLE P-T AMBIA,UND,14036.0
005889,TOMA ZONA HUMEDA GFCI-LEVI,UND,55733.0
004128,BREAKER 2X 15 SQUAR-D,UND,73686.0
004133,BREAKER 2X 70 SQUAR-D,UND,136278.0
004118,BREAKER 1X 15 SQUAR-D,UND,26194.0
004135,BREAKER 3X 15 SIEMENS,UND,169330.0
004140,BREAKER 3X 60 SIEMENS,UND,202464.0
4142,BREAKER 3X100 - 150,UND,425000.0
004183,TABLERO 1F- 2 CTOS VTQ,UND,52491.0
004184,TABLERO 1F- 4 CTOS VTQ,UND,61785.0
004186,TABLERO 1F- 8 CTOS VTQ,UND,91172.0
004234,TABLERO 1F 10 CTOS VTQ-SQ,UND,113883.0
004187,TABLERO 1F-12 CTOS VTQ,UND,141503.0
004197,TABLERO 2F- 6 CTOS TBC,UND,158456.0
004198,TABLERO 2F- 8 CTOS TBC,UND,210160.0
004194,TABLERO 2F-12 CTOS TBC,UND,242689.0
004195,TABLERO 2F-18 CTOS TBC,UND,314095.0
004196,TABLERO 2F-24 CTOS TBC,UND,393420.0
004188,TABLERO 3F-12 CTOS TWC,UND,403368.0
004189,TABLERO 3F-18 CTOS TWC,UND,489042.0
004190,TABLERO 3F-24 CTOS TWC,UND,574847.0
004191,TABLERO 3F-30 CTOS TWC,UND,741549.0
004192,TABLERO 3F-36 CTOS TWC,UND,786709.0
004193,TABLERO 3F-42 CTOS TWC,UND,900788.0
004079,MOLDE VARILLA-CABLE,ML,204077.0
004082,CABLE COBRE DESNUDO #1/0,ML,41081.0
004083,CABLE COBRE DESNUDO #2/0,ML,51911.0
004084,CABLE COBRE DESNUDO #4/0,ML,81346.0
004566,MOLDE SOLDADURA 1/0 A 4/0,UND,204077.0
004567,SOLDADURA THERMOWELLD 115G,UND,15940.0
004111,"""TUBO GALV. 1""""X 3 M",UND,41304.0
005963,"""UNION EMT 1""""""",UND,1009.0
005964,"""CURVA EMT MET 1""""""",UND,3132.0
005965,"""TUBO EMT 3MT X1""""""",UND,26340.0
005967,"""UNION 2""""""",UND,3187.0
005968,"""CURVA EMT MET 2""""""",UND,10649.0
005969,"""TUBO 2"""" EMT""",UND,47500.0
005971,"""UNION 3"""" EMT""",UND,14514.0
005972,"""CURVA EMT MET 3""""""",UND,72049.0
005973,"""TUBO 3"""" EMT""",UND,109051.0
004100,"""CAPACETE GALV. 4""""""",UND,41065.0
004108,"""CURVA GALV. 4""""""",UND,210552.0
004117,"""TUBO GALV. 4""""X 3 MT",UND,229923.0
6042,PANEL SOLAR 250W,UND,474215.0
MOIE04,INGENIERO ELECTRICO,HC,87742.0
6043,INVERSOR,UND,3193960.0
6045,REGULADOR MPPT,UND,1418480.0
6044,BATERIA 12VDC 200 AH,UND,1570800.0
6048,ESTRUCTURA MONTAJE PANEL S,UND,166600.0
6202,PANEL SOLAR,UND,766700.0
6204,REGULADOR 150 VOLTIOS-60 A,UND,3910000.0
5969,"""TUBO 2"""" EMT""",UND,47500.0
6058,UNION EMT 2,UND,4500.0
6092,GRAPA METALICA DOBLE ALA 2,UND,2250.0
6055,TUBO EMT 1 1 4,UND,23000.0
4088,"""GRAPA GALV-GRUESA 3/4""""""",UND,662.0
5935,"""ADAPTADOR EMT .3/4""""""",UND,1219.0
5936,"""UNION 3/4"""" EMT""",UND,3200.0
5939,"""TUBO EMT 3/4""""X 3 MT""",UND,23900.0
6056,UNION EMT 1 1 4,UND,1950.0
5968,"""CURVA EMT MET 2""""""",UND,10649.0
5937,"""CURVA EMT MET ,3/4""""""",UND,1775.0
5966,"""ADAPTADOR EMT 2""""""",UND,4100.0
6059,ADAPTADOR EMT 1 1 4,UND,2300.0
5971,"""UNION 3"""" EMT""",UND,14514.0
5973,"""TUBO 3"""" EMT""",UND,109051.0
6080,TUBO IMC 3 4 GALV,UND,40000.0
6082,UNION IMC 3 4,UND,5500.0
6081,TUBO IMC 1 GALV,ML,72000.0
6083,UNION IMC 1,UND,7600.0
6084,CURVA IMC 3 4,UND,18900.0
6085,CURVA IMC 1,UND,28900.0
004113,"""TUBO GALV. 1,1/4""""X 3M",UND,34529.0
004114,"""TUBO GALV. 2""""X 3",UND,80973.0
004116,"""TUBO GALV. 3""""X 3M",UND,178367.0
004094,"""CAPACETE GALV. 1""""""",UND,2353.0
004095,"""CAPACETE GALV. 1,1/2""""""",UND,4426.0
004096,"""CAPACETE GALV. 1,1/4""""""",UND,3707.0
004097,"""CAPACETE GALV. 2""""""",UND,10354.0
004098,"""CAPACETE GALV. 2,1/2""""""",UND,27509.0
004099,"""CAPACETE GALV. 3""""""",UND,33824.0
004103,"""CURVA GALV. 1""""""",UND,3700.0
004104,"""CURVA GALV. 1,1/2""""""",UND,8362.0
004105,"""CURVA GALV. 1,1/4""""""",UND,5788.0
004107,"""CURVA GALV. 3""""""",UND,104107.0
004071,"""TUBO PVC 1,1/2"""" x 3 MTS",UND,23468.0
004072,"""TUBO PVC 1,1/4"""" x 3 MTS",UND,10900.0
004060,"""CURVA PVC 1""""""",UND,3872.0
004061,"""CURVA PVC 1,1/2""""""",UND,9866.0
004062,"""CURVA PVC 1,1/4""""""",UND,6814.0
004063,"""CURVA PVC 2""""""",UND,18219.0
004065,"""CURVA PVC 4""""""",UND,19000.0
004056,"""TERMINAL PVC 2""""""",UND,5041.0
004057,"""TERMINAL PVC 3""""""",UND,17399.0
MOPI03,MANO OBRA PINTURA1 OFI,HC,14948.0
MQ0602,ANDAMIO COLGANTES 4.0 MTS,DIA,6300.0
001391,"""HIERRO .1/2"""" 60.000 [12",UND,32200.0
001395,"""HIERRO .3/4"""" 60.000 [12",UND,72800.0
001398,"""HIERRO .7/8"""" 60.000 [12",UND,141200.0
000159,PERFIL AG C120mmx 60mm-1.9,UND,188328.0
004663,LAM.HOT ROLLED1/ 4,UND,115819.0
005708,"""VARILLA ROSCADA 5/8""""X100",UND,13461.0
005709,"""ARANDELA METALICA 5/8""""""",UND,657.0
005710,"""TUERCA HEXAGONAL 5/8""""""",UND,744.0
005761,LAM.HOT ROLLED1/ 8,UND,37058.0
005760,LAM.HOT ROLLED3/16,UND,55284.0
001777,"""VARILLA ROSCADA 1/2""""X100",UND,5600.0
001049,"""CUARTON 2""""x4""""x300 AMARI",UND,16000.0
001821,MERULEX LFS [TRANSP] 3.5KG,GLN,101172.0
002873,TORN P/MAD 2x12,UND,95.0
MOCO01,MANO OBRA CARP.MADERA1 AYUDANTE-1 OFI,HC,26886.0
003972,CANABRAVA,ATD,7700.0
002293,PUNTILLA 1.1/2CC,LBS,3900.0
002295,PUNTILLA 3CC,LBS,2900.0
003231,"""VIGA CHANUL 3X6"""" X6M""",UND,108000.0
000282,TORN P/MAD 4,UND,200.0
003229,"""VIGA CHANUL 3X6"""" X5M""",UND,48720.0
000348,"TUBO LA CR C20 1,1/2X1.1/2",UND,29800.0
001579,LIJA 400AGUA,PLI,1100.0
002030,"""PERFIL HR C 4""""x2""""2.",UND,89115.0
MOME02,MANO OBRA METALISTERIA 2 AYUDANTE-2 OFI,HC,41056.0
001715,TUBO LAM CR C20 1X1,UND,17544.0
001609,POLIETILENO CAL. 7,ROL,945000.0
001753,SACO TERRERO 30X60,UND,600.0
001754,"""PERNO ,5/8 x15"""" GALV.""",UND,2600.0
001755,HILO PLASTICO FIBRA POLIES,ROL,3000.0
003242,"""VIGA MADERA REDONDA 6""""""",ML,24500.0
001763,"""LISTON 3""""x3x300 CHANU",UND,14000.0
001779,"""TORN P/MAD 5""""x .3/1",UND,900.0
001781,"""VIGA CASCARILLO 5"""" REDON",ML,8500.0
004085,ALAMBRE GALVANIZADO # 12,ML,5300.0
001780,"""VIGA CASCARILLO 6"""" REDON",ML,10000.0
000079,TINTILLA MADERA,GLN,68000.0
001573,LIJA 150MADE,PLI,1300.0
002023,"""VIGA CHANUL 6X6"""" X6M""",UND,87400.0
002234,LACA MADERA BRILLANTE 7400,GLN,58300.0
002448,SELLADOR 40%7204,LTS,11000.0
001606,"""VIGA MADERA MANGLE 4""""""",ML,9943.0
003990,ALQUITRAN,KLS,3076.0
003673,EMULSION ASFALTICA18K,KLS,4970.0
6005,MEMBRANA PLASTICA 12NTR,M2,48000.0
003674,MANTO FIBERGLASS 500XT 3MM,M2,19290.0
003675,MANTO FIBERGLASS 800XT 4MM,M2,31490.0
001747,MANTO EDIL 3 MM FOIL ALUM,M2,17780.0
002075,MANTO 500XT-FOIL ALUMINIO,M2,19000.0
005583,FRESCASA 5MM 1 CARA METAL,ROL,145400.0
002001,MANTO TECHOFIELT 3000,ROL,229900.0
002171,POLIETILENO CAL. 4,KLL,14900.0
769,CINTA ENMASCARAR,ROL,4900.0
002385,CINTA ADEHESIVA -SELLOS A,ARR,115000.0
001765,POLIETILENO CAL. 6,KLS,8500.0
001760,CLAVO CC 7MMX3MM CAB.PVC,UND,90.0
001762,BAJO TEJA BT-235 ONDULINE,UND,33170.0
003679,SILICONA TRANSPARENT.11 OZ,UND,19900.0
001591,GEOTEXTIL POLIPROPILENO 18,M2,5400.0
001594,LAMINA METAL SHEET 1M-2M G,UND,265000.0
001618,ARANDELA FIJACION GALVANIZ,UND,85.0
SC0105,SUBCONTRATO IMPERMEABILIZACIONES,GLB,1.0
6003,MORTERO DE REPARACION ESTR,KLS,5410.0
006038,MEMBRANA PVC SARNAFIL G 47,ROL,1620000.0
2833,TORN1.1/2x .1/4,UND,20.0
735,CHAZO PLASTICO ESTRIADO,UND,167.0
000775,LAMINA ACRILICA C.FALSO,UND,42350.0
003636,ANGULO 1x 3/ 4 ALU,ML,5800.0
003638,"""TEE ALUM.ANODIZADO 1""""X3/",ML,2850.0
003852,"""REMACHE POP 4-2 1/4""""X1/8",UND,59.0
MOCA01,MANO OBRA CARP.ALUMINIO 1 AYUDANTE-1 OFI,HC,23896.0
001232,PERFIL D CANAL 40 GALV 3.0,UND,5000.0
001259,TORN PANEL 6x 1,UND,20.0
002167,PERFIL D OMEGA 60 244-C26,UND,3800.0
002320,PUNTILLA 1.1/2AC,LBS,3900.0
003643,PLACA YESO 12.7M-GYPLAC RH,UND,42950.0
003644,"""CINTA SELLO 2""""(PANEL-YES",ROL,18901.0
003645,PASTA MASTIQUE(PANEL-YESO),GLN,9900.0
003647,"""CHAZO EXPANDIBLE 3/8""""""",UND,499.0
3350,VINILO TIPO 1,GLN,53000.0
000561,PLACA YESO 12.7M-GYPLAC R,UND,23390.0
001258,ANGULO 29x29x2440MM C.26,UND,3000.0
5998,VINILO TIPO 2,GLN,25380.0
002877,TORN P/LAM.3/4x 8,UND,56.0
003971,PLACA YESO 8.0M-GYPLAC,UND,23090.0
000134,ALAMBRE GALVANIZADO # 16,KLS,8200.0
001193,"ANGULO ,7/8x 7/ 8",UND,6650.0
001194,"""TEE ALUM. ,7/8"""" X ,3/4""""",UND,9200.0
003641,LAM.ICOPOR 1CM,UND,3800.0
001216,ESTUCO PLASTICO PASTA,KLS,2400.0
001804,MASILLA PANEL-ESTUCO,KLS,1257.0
002029,TORN AUTOPE 6x 1,UND,114.0
002323,PUNTILLA.1/2CC,LBS,3100.0
003646,PARAL 39 GUIA L.GALV 2.44M,UND,3900.0
003989,PLACA BOARD 6MM,UND,44000.0
005808,MASILLA JUNTA INVIS.BOARD,CUN,174900.0
001604,BOCEL MADERA .1/2x.1/2x3M,UND,1000.0
003287,MACHIMBRE L.PINO CIPRES,M2,40600.0
001689,MACHIMBRE L.PINO PATULA,M2,29900.0
003639,"""LAM.DURACUSTIC 5/8"""" R-H",UND,32685.0
003640,"""LAM.SONOCOR 1""""""",UND,11950.0
000140,ALAMBRE GALVANIZADO # 6,KLS,4100.0
000318,LAM.CIELO FALSO ICOPOR TEX,UND,4850.0
003500,PUNTILLA 1SC,LBS,3900.0
002033,LAM.ICOPOR PELICULA PVC,UND,13778.0
002644,LAMINA C.FALSO 122X61CM 4M,GLN,7800.0
002034,PLACA BOARD 4MM,UND,29700.0
002093,VINILO ACRILICO,GLN,53600.0
003635,ANGULO 1X1 -178X23MM,ML,4800.0
002124,PERFIL GALV T 24X38X3660M,UND,9200.0
002125,PERFIL GALV T 1 X1 -122CM,UND,2600.0
002126,PERFIL GALV L 1 X1 -305,UND,4100.0
002128,LAMINA C.FALSO PVC 5.95X0.,UND,23800.0
1727,PERFIL GALV T 1 X1 - 61CM,UND,1350.0
SC0104,SUBCONTRATO CARPINTERIA ALUMINIO,GLB,1.0
6066,LAMINA PVC 25CM 5MM 5950,UND,27300.0
6068,PERFIL PVC PERIMETRAL S-S,UND,13200.0
6069,PERFIL PVC PERIMETRAL C-S,UND,13400.0
6070,PERFIL PVC PERIMETRAL P-P,UND,18500.0
6071,PERFIL PVC SOPORTE SUJECCI,UND,17200.0
6067,LAMINA PVC 25CM 10MM 5950,UND,32700.0
6097,TAPA REGISTRO MET 60X60 CF,UND,86500.0
1216,ESTUCO PLASTICO PASTA,KLS,2400.0
1258,ANGULO 29x29x2440MM C.26,UND,3000.0
1804,MASILLA PANEL-ESTUCO,KLS,1257.0
2167,PERFIL D OMEGA 60 244-C26,UND,3800.0
2323,PUNTILLA.1/2CC,LBS,3100.0
2877,TORN P/LAM.3/4x 8,UND,56.0
3645,PASTA MASTIQUE(PANEL-YESO),GLN,9900.0
3646,PARAL 39 GUIA L.GALV 2.44M,UND,3900.0
3647,"""CHAZO EXPANDIBLE 3/8""""""",UND,499.0
5806,PLACA BOARD 8MM,UND,59709.0
006199,TAPA INSPECCION 40X40 PANE,UND,95100.0
006200,TAPA INSPECCION 60X60 PANE,UND,119950.0
006201,TAPA REGISTRO MET 40X40 CM,UND,45100.0
000179,"ANGULO ,3/4x 1/ 8",ML,2140.0
002829,TORN1x 6,UND,20.0
001714,MALLA CON VENA 60x200,UND,6200.0
1190,"""ANGULO 1,1/2"""" x 1/ 4""",UND,57100.0
2148,PLATINA1/ 8x2x6M,UND,19200.0
3834,SOLDADURA 6011 x 1/8 0.12,KLS,9048.0
001756,TIERRA ENCIELADO BAHAREQUE,M3,20000.0
003272,ACRONAL,GLN,31736.0
003974,PAJA-SISGO,BTO,20000.0
003975,BONIGA,BTO,1500.0
001758,MALLA FIBRA VIDRIO CAL.10,M2,12973.0
001759,CUERDA NYLON,CAR,13000.0
001317,GANCHO ESPECIAL ETERNIT,UND,350.0
001412,IGAS GRIS [SELLANTE] 5KG.,KLS,13100.0
003655,CABALLETE AC.VENTILACION 7,UND,32558.0
002845,CANALETA 43DE 3.50,UND,131600.0
002850,TORN MET. CANALETA 43,UND,2600.0
002844,CANALETA 43DE 4.00,UND,145800.0
002861,CANALETA 43DE 4.50,UND,165500.0
002894,CANALETA 43DE 6.00,UND,205000.0
002759,CANALETA 90DE 3.75,UND,129680.0
002839,TORN MET. CANALETA 90,UND,4100.0
002762,CANALETA 90DE 4.50,UND,194665.0
002763,CANALETA 90DE 5.25,UND,239567.0
002764,CANALETA 90DE 6.00,UND,286990.0
002744,CANALETA 90DE 7.50,UND,344000.0
002719,CANALETA 90DE 9.00,UND,456900.0
003667,LIMAHOYA ASBESTO CEMENTO,UND,19903.0
003666,LIMATESA ASBESTO-CEMENTO,UND,19383.0
005379,TEJA AC.TERMINAL CANAL,UND,37800.0
002748,TEJA ASB.CEMENTO P 7 #10,UND,46011.0
002752,TEJA ASB.CEMENTO P 7 # 4,UND,18800.0
002753,TEJA ASB.CEMENTO P 7 # 5,UND,23500.0
002754,TEJA ASB.CEMENTO P 7 # 6,UND,27620.0
002755,TEJA ASB.CEMENTO P 7 # 8,UND,36848.0
002193,TEJA ASB.CEMENTO P 7 # 2,UND,12300.0
002751,TEJA ASB.CEMENTO P 7 # 3,UND,17500.0
002746,TEJA CLARABOYA # 4,UND,36848.0
003214,VIDRIO TRANSP.3 MM,M2,25000.0
002745,TEJA CLARABOYA # 5,UND,46077.0
002747,TEJA CLARABOYA # 6,UND,58000.0
003633,TEJA VENTILACION #4,UND,49370.0
002761,TEJA VENTILACION #6,UND,89732.0
002194,CABALLETE FIJO ASBESTO CEM,UND,30850.0
002770,TEJA ESPANOLA1.64M,UND,62505.0
002195,UNION CABALLETE-LIMATESA,UND,24565.0
1322,GANCHO P/TEJA ASB. MADERA,UND,466.0
002749,TEJA BARRO COMUN 15X35CM,UND,800.0
002773,TEJA BARRO MOORE,UND,1000.0
002756,TEJA BARRO TUBO,UND,900.0
001757,TEJA BARRO ANTIGUA,UND,450.0
003648,PINTURA ELECTROSTATICA ALU,GLN,30620.0
003663,CABALLETE ALUM.COLOR .5MM,UND,42100.0
003665,MASILLA TIPO CWS (TEJ.AL.),LBS,11100.0
003826,ARANDELA NEOPRENO,UND,590.0
003855,ESPIGO ALUM.-TUERCA 250MM,UND,1200.0
003626,CABALLETE ALUM.NATUR. 5MM,ML,21950.0
003668,CABALLETE THERMOACU,UND,67877.0
003672,REMATE SUP.CONT.MUR.TEJ.AJ,UND,52734.0
000879,TORN P/LAM AUT.1/2-14X3/4,UND,510.0
000887,TORN P/LAM AUT.1/4-14X7/8,UND,710.0
003656,TEJA AJOVER ONDULADA,UND,133900.0
001154,TEJA AJOVER TRAPEZOIDAL,M2,39500.0
002026,TEJA GALVANIZADA CAL.26,UND,60800.0
002027,TORN AUTOPE .3/4x .3/16,UND,252.0
003654,TEJA CIDUT.TRAPEZ.DE 5.50,UND,22350.0
000118,TEJA ZINC OND 800X2438 C34,UND,20690.0
000148,AMARRAS PARA TEJA ASBESTO,UND,200.0
001143,LIMATESA AJOVER THERMOACUS,UND,45900.0
001144,TEJA AJOVER SUPER TRAPEZOI,M2,47215.0
003657,TEJA AJOVER SUPER ONDULADA,UND,132500.0
001177,TEJA ALUMINIO-POLIURETANO,M2,124850.0
616,CABALLETE ALUM POLIURETANO,UND,68000.0
003632,DOMO ACRILICO BURBU 60X60M,UND,84900.0
MOAA02,MANO OBRA ALB.ACABADOS 2 AYUDANTE-1 OFI,HC,35834.0
002190,CONECTOR BASE L.POLICARBON,UND,48600.0
003981,CONECTOR TAPA L.POLICARBON,UND,64240.0
003650,TEJA PLAST.ONDUL.AJOVER# 5,UND,24770.0
003651,TEJA PLAST.ONDUL.AJOVER# 6,UND,29696.0
003652,TEJA PLAST.ONDUL.AJOVER# 8,UND,39755.0
003653,TEJA PLAST.ONDUL.AJOVER#10,UND,53500.0
003677,TEJA PLAST.ONDUL.AJOVER# 4,UND,23650.0
002189,REMATE U 6X2010MM POLICARB,UND,11900.0
003982,CINTA ALUMINIO IDUSTRIAL,UND,61900.0
003987,LAMINA POLICARBONATO 4MM,UND,383900.0
003986,TEJA POLICARBONATO 82X180C,UND,72690.0
003985,LAMINA POLICARBONATO 6MM,UND,497600.0
001787,PANEL CONECTOR POLICARBON,UND,49900.0
002187,LAMINA POLICARBONATO 8MM,UND,591900.0
002188,LAMINA POLICARBONATO 10MM,UND,769800.0
002199,CONECTOR H 8-10MM L.POLIC.,UND,59700.0
002200,CONECTOR H 4- 6MM L.POLIC.,UND,52360.0
6061,TEJA UPVC 11.80X1.13M,UND,443000.0
6076,AMARRA TEJA TAPA PLASTICA,UND,240.0
6144,UPVC SET FIJACION PLACA-TO,UND,1650.0
6077,CABALLETE UPVC 90-110CM,UND,41500.0
000024,BAJANTE PVC CUADRADO,UND,76400.0
000025,BAJANTE PVC SOPORTE,UND,2700.0
001318,CANAL PVC SOPORTE AMAZONAS,UND,2500.0
003634,CANAL PVC AMAZONAS,UND,82606.0
002854,CANAL PVC RAINGO,UND,47900.0
002858,CANAL PVC SOPORTE [RAINGO],UND,2100.0
000023,CODO 45 CANAL PVC BAJANTE,UND,6400.0
000022,CODO CANALPVC 90,UND,6900.0
003854,SOPORT.CANAL AMAZONAS PVC,UND,3000.0
003853,SOPORTE CANAL RAINGO PVC,UND,2400.0
001173,TAPA CANAL PVC INTERNA [A],UND,5400.0
002196,TAPA CANAL PVC EXTERNA {R},UND,7200.0
001179,TAPA CANAL PVC INTERNA [A],UND,5400.0
002197,TAPA PVC CANAL INTERNA {R},UND,4900.0
003670,UNION BAJ.CANAL AMAZ.PVC,UND,22600.0
003669,UNION BAJ.CANAL RAINGO PVC,UND,7900.0
001207,UNION CANAL PVC AMAZONAS,UND,16400.0
002857,UNION CANAL PVC RAINGO,UND,7500.0
003671,UNION CANAL ESQUINA PVC A,UND,27337.0
001330,UNION CANAL ESQUINA PVC R,UND,10000.0
003081,UNION BAJANTE CUADRADO-TUB,UND,5062.0
000229,BAJANTE LAMINA,ML,13100.0
001320,CANAL PVC SOPORTE METALICO,UND,7422.0
002509,SOLDADURA ESTANO PLATA 95-,LBS,153000.0
000002,PUNTILLA 2AC,UND,4250.0
003624,LAM.ALUMINIO1.7 MM,M2,46250.0
003631,LAM.GALVANIZADAC.26,UND,28900.0
005385,PLATINA1/ 8x1x6M,UND,13177.0
001480,LAM.GALVANIZADAC.22,UND,71626.0
1833,ESMALTE SINTETICO MATE,GLS,59900.0
000930,PINTUCOAT CATALIZADOR,GLN,156900.0
000931,AJUSTADOR 121.135 PINTUCO,GLN,35000.0
002875,TORN P/LAM.1/2x 5,UND,200.0
001481,LAM.GALVANIZADAC.30,UND,28500.0
005673,PERFIL AG C120mmx 60mm-1.2,UND,109896.0
000160,PERFIL AG C120mmx 60mm-1.5,UND,138168.0
005674,PERFIL AG C160mmx 60mm-1.2,UND,128592.0
000954,PERFIL AG C160mmx 60mm-1.5,UND,161424.0
001097,PERFIL AG C160mmx 60mm-1.9,UND,220248.0
000956,PERFIL AG C220mmx 80mm-1.2,UND,173280.0
001159,PERFIL AG C220mmx 80mm-1.5,UND,215688.0
001158,PERFIL AG C220mmx 80mm-1.9,UND,294120.0
005669,PERFIL AG C305mmx 80mm-1.5,UND,266304.0
001838,PERFIL AG C305mmx 80mm-1.9,UND,360696.0
SC0102,SUBCONTRATO CARPINTERIA METALICA,GLB,1.0
005668,PERFIL AG C355mmx110mm-1.9,UND,387600.0
005653,PERFIL HR C120mmx 60mm-1.5,UND,128848.0
005652,PERFIL HR C120mmx 60mm-2.0,UND,166464.0
005658,PERFIL HR C160mmx 60mm-1.2,UND,65990.0
005657,PERFIL HR C160mmx 60mm-1.5,UND,146044.0
005712,PERFIL HR C160mmx 60mm-2.0,UND,194616.0
005656,PERFIL HR C160mmx 60mm-2.5,UND,243576.0
005655,PERFIL HR C160mmx 60mm-3.0,UND,292128.0
005661,PERFIL HR C220mmx 80mm-1.2,UND,88130.0
001839,PERFIL HR C220mmx 80mm-1.5,UND,195024.0
001858,PERFIL HR C220mmx 80mm-1.9,UND,259896.0
005660,PERFIL HR C220mmx 80mm-2.5,UND,325176.0
005659,PERFIL HR C220mmx 80mm-3.0,UND,390048.0
002177,PERFIL HR C305mmx 80xx-2.0,UND,319056.0
005662,PERFIL HR C305mmx 80mm-3.0,UND,478584.0
005667,PERFIL HR C355mmx110mm-2.0,UND,387600.0
005665,PERFIL HR C355mmx110mm-3.0,UND,581400.0
005650,PERFIL HR C 60mmx 40mm-1.2,UND,31215.0
MOPI02,MANO OBRA PINTURA2 AYUDANTE-1 OFI,HC,34339.0
005663,PERFIL HR C305mmx 80mm-2.5,UND,398316.0
001681,"""PERFIL HR C 5""""x2""""2.",UND,81875.0
001682,"""PERFIL HR C 6""""x2""""1.",UND,66700.0
001683,"""PERFIL HR C 6""""x2""""2.",UND,88820.0
001686,"""PERFIL HR C 6""""x2""""2.",UND,117764.0
001691,"""PERFIL HR C 6""""x2.5/8""""2.",UND,94804.0
001690,"""PERFIL HR C 6""""x2.5/8""""2.",UND,76426.0
001692,"""PERFIL HR C 7""""x2.5/8""""2.",UND,112389.0
001695,"""PERFIL HR C 7""""x2.5/8""""2.",UND,102703.0
001696,"""PERFIL HR C 8""""x2.5/8""""1.",UND,88820.0
001402,"""PERFIL HR C 8""""x2.5/8""""2.",UND,125688.0
001740,"""PERFIL HR C10""""x2.5/8""""2.",UND,134500.0
001742,"""PERFIL HR C10""""x2.5/8""""2.",UND,167900.0
005713,PERFIL AG Z160x 60mm-1.9mm,UND,220248.0
005716,PERFIL AG Z220x 80mm-1.9mm,UND,294120.0
005719,PERFIL AG Z305x 80mm-1.9mm,UND,360696.0
005724,PERFIL HR Z160x 60mm-1.2mm,UND,73287.0
005723,PERFIL HR Z160x 60mm-1.5mm,UND,146064.0
005725,PERFIL HR Z160x 60mm-2.0mm,UND,194616.0
005722,PERFIL HR Z160x 60mm-2.5mm,UND,243576.0
005721,PERFIL HR Z160x 60mm-3.0mm,UND,292128.0
005728,PERFIL HR Z220x 80mm-1.5mm,UND,195024.0
005726,PERFIL HR Z220x 80mm-3.0mm,UND,390048.0
005734,PERFIL HR Z305x 80mm-1.5mm,UND,239088.0
005733,PERFIL HR Z305x 80mm-2.0mm,UND,319056.0
005727,PERFIL HR Z220x 80mm-2.5mm,UND,325176.0
005731,PERFIL HR Z305x 80mm-3.0mm,UND,478584.0
003896,MALLA CON VENA 53X200 C24,UND,6901.0
3895,"""MALLA GALLINERO1.1/4",RLL,117900.0
000764,PEGACOR BLANCO,KLS,2697.0
003333,CEMENTO BLANCO,BTO,42600.0
003515,CER.PLANO 20.1-25.0X40.1-,M2,25190.0
003900,CENEFA -LISTELLO 25 CM,ML,13559.0
4815,CERAMICA TRAF.3-4 30 x30CM,M2,25050.0
4817,CERAMICA TRAF.3-4 33 x33CM,M2,31529.0
4819,CERAMICA TRAF.440 x40CM,M2,35272.0
5703,CERAMICA 41.7x41.7 TRAF.4,M2,30751.0
003518,CERAMICA 20-30CMX50-60CM,M2,36660.0
5014,EMBOQUILLADOR LATEX,KLS,6000.0
6109,CRUCETA PLASTICA 1MM-ENCHA,CAJ,11900.0
MQ0335,CORTADORA CERAMICA,DIA,21000.0
003514,CERAMICA20 X 25 CM,M2,18697.0
002103,PIRAGUA ALUM. ANOLOK CAFE,UND,7600.0
003521,CERAMICA 20 X 30 CM,M2,22615.0
003512,CERAMICA25 X 25 CM,M2,24500.0
003513,CERAMICA25 X 35,M2,23500.0
003522,CER.PLANA BLANCA 20 x20,M2,17897.0
005488,ENCHAPE CERAMICA 20.5,M2,25862.0
002058,PORCELANATO 50.0- 60CM,M2,36900.0
002069,PEGANTE PORCELANATO B.ABSO,KLS,1735.0
005014,EMBOQUILLADOR LATEX,KLS,6000.0
