codigo,descripcion,unidad,total
14-03-10,ALFAGIA LADRILLO PINA,ML,31015.0
14-03-12,ALFAGIA TABLON LISO 25CM,ML,24609.0
14-03-15,REMATE LAD.LIMPIO CANTO,ML,19354.0
14-03-16,REMATE LAD.LIMPIO TIZON,ML,29040.0
14-03-17,REMATE LAD.ROMPEOLA 07x23x14,ML,46146.0
14-03-18,REMATE LAD.SUCIO CANTO,ML,18173.0
14-03-19,ALFAGIA CONCRETO A= 8-10CM,ML,29245.0
14-03-20,ALFAGIA PEDRA MUÑECA+GOTERO A=30-40CM,ML,67004.0
14-04-03,MESON EN CONCRETO A <=60 CM H=5.0- 8CM,ML,92954.0
14-04-04,MESON EN CONCRETO H=8.1-10CM,M2,136704.0
14-04-05,PLAQUETA CONCRETO PREF.40-50X40-50X5-8CM,UND,46597.0
14-04-07,PLAQUETA CONCRETO L=120-130 A=25-30 E=5C,UND,53923.0
14-06-02,MURO DE BAHAREQUE,M2,109016.0
15-01-01,RETIRO TUBERIA EXISTENTE,ML,9252.0
15-01-02,"TUBERIA PVC 1,1/2 SANITARIA (LOSA)",ML,11843.0
15-01-03,"TUBERIA PVC 1,1/2 VENTILACION",ML,9351.0
15-01-04,TUBERIA PVC 2 SANITARIA (LOSA ),ML,14751.0
15-01-05,TUBERIA PVC 2 VENTILACION,ML,14673.0
15-01-06,TUBERIA PVC 2 VENTILACION(LOSA),ML,17374.0
15-01-07,TUBERIA PVC 3SANITARIA (LOSA),ML,19594.0
15-01-08,TUBERIA PVC 3VENTILACION,ML,20217.0
15-01-10,TUBERIA PVC 4SANITARIA (LOSA),ML,29494.0
15-01-11,TUBERIA PVC 4VENTILACION,ML,18178.0
15-02-01,"BAJANTE AGUAS LLUVIAS PVC 3""",ML,20220.0
15-02-02,BAJANTE AGUAS LLUVIAS PVC 4,ML,19584.0
15-02-03,"BAJANTE AGUAS NEGRAS PVC 3""",ML,16819.0
15-02-04,"BAJANTE AGUAS NEGRAS PVC 4""",ML,25149.0
15-02-05,BAJANTE AGUAS LLUVIAS PVC 6,ML,46401.0
15-03-01,"ABRAZADERA SANITARIA 3""",UND,14710.0
15-03-02,"ABRAZADERA SANITARIA 4""",UND,18188.0
15-03-03,"ADAPTADOR SANITARIO LIMPIEZA 2""",UND,6100.0
15-03-04,"ADAPTADOR SANITARIO LIMPIEZA 3""",UND,10500.0
15-03-05,"ADAPTADOR SANITARIO LIMPIEZA 4""",UND,18523.0
15-03-06,ARREGLO PUNTO SANITARIO,PTO,33488.0
15-03-07,CINTA PVC JUNTA DILATACION,ML,17339.0
15-03-08,"CODO SANITARIO PVC 45 CC-2""",UND,5040.0
15-03-09,"CODO SANITARIO PVC 45 CC-3""",UND,7100.0
15-03-10,"CODO SANITARIO PVC 45 CC-4""",UND,11900.0
15-03-11,"CODO SANITARIO PVC 45 CE-3""",UND,6680.0
15-03-12,CODO SANITARIO PVC 90 CC-2,UND,2460.0
15-03-13,"CODO SANITARIO PVC 90 CC-4""",UND,10680.0
15-03-14,"CODO SANITARIO PVC 90 CE-4""",UND,9840.0
15-03-15,"JUNTA EXPANSION SANITARIA 3""",UND,31080.0
15-03-16,LIMPIADOR 760 GR (1/4),UND,43200.0
15-03-19,"REDUCCION SANITARIA PVC 2X1,1/2",UND,2460.0
15-03-20,"REDUCCION SANITARIA PVC 3X2""",UND,4500.0
15-03-21,REDUCCION SANITARIA PVC 6-4,UND,20200.0
15-03-22,"REDUCCION.SANITARIA PVC 4X3""",UND,8717.0
15-03-23,"SIFON SANITARIO PVC 2""",UND,7000.0
15-03-24,"SIFON SANITARIO PVC 3""",UND,8500.0
15-03-25,"SIFON SANITARIO PVC 4""",UND,13500.0
15-03-27,"TEE SANITARIA PVC 2"" DOBLE""",UND,12465.0
15-03-28,"TEE SANITARIA PVC 4"" DOBLE""",UND,34805.0
15-03-29,TRAMPA GRASAS MATERIAL,UND,108167.0
15-03-30,"UNION SANITARIA PVC 2""",UND,1850.0
15-03-31,"UNION SANITARIA PVC 3""",UND,2700.0
15-03-32,"UNION SANITARIA PVC 4""",UND,6500.0
15-03-33,"UNION SANITARIA PVC 6""",UND,22000.0
15-03-34,YEE SANITARIA DOBLE RED 2X3X2,UND,0.0
15-03-35,YEE SANITARIA DOBLE RED 3X4X3,UND,29000.0
15-03-36,YEE SANITARIA DOBLE PVC 4,UND,33950.0
15-03-40,YEE SANITARIA SENCILLA 4 PVC,UND,20000.0
15-03-41,YEE SANITARIA SENCILLA 6,UND,97900.0
15-03-42,YEE SANITARIA REDUCIDA 3 X 2,UND,11900.0
15-03-43,YEE SANITARIA REDUCIDA 4,UND,17000.0
15-03-45,YEE SANITARIA REDUCIDA 6,UND,92900.0
15-03-46,"CODO SANITARIO PVC 90 C-C-6""",UND,87900.0
15-03-47,"YEE SANITARIA PVC 6""",UND,97900.0
15-03-48,"CODO SANITARIO PVC 90 CC-3""",UND,5300.0
15-03-49,ABRAZADERA SANITARIA 2,UND,3390.0
15-03-50,"CODO SANITARIO PVC 45 CC-6""",UND,38200.0
15-03-51,"CODO SANITARIO PVC 45 CE-6""",UND,27000.0
15-03-52,"CODO SANITARIO PVC 45 CE-4""",UND,15565.0
15-03-53,"CODO SANITARIO PVC 90 CE-3""",UND,9246.0
15-03-54,"CODO SANITARIO PVC 90 CE-2""",UND,2200.0
15-03-55,REDUCCION SANITARIA PVC 4X2,UND,7616.0
15-03-56,SIFON SANITARIO 6,UND,102831.0
15-04-02,"INSTALACION ACC.PVC SANITARIA R= <4""",UND,3019.0
15-04-03,"INSTALACION TUBERIA SANITARIA 2""",ML,3857.0
15-04-04,"INSTALACION TUBERIA SANITARIA 3""",ML,4720.0
15-04-05,"INSTALACION TUBERIA SANITARIA 4""",ML,5558.0
15-04-06,"PASE PVC SANITARIO 2""",UND,33123.0
15-04-07,"PASE PVC SANITARIO 3""",UND,50663.0
15-04-08,"PASE PVC SANITARIO 4""",UND,69300.0
15-04-09,"PASE PVC SANITARIO 6""",UND,87438.0
15-04-10,"PASE PVC SANITARIO 8""",UND,99440.0
15-04-11,TANQUE SEDIMENTACION PARA POZO SEPTICO,UND,1083716.0
15-04-12,POZO SEPTICO ETERNIT,UND,587902.0
15-04-14,REUBICACION BAJANTE,ML,53111.0
15-04-15,REUBICACION PUNTO SANITARIO,PTO,106221.0
15-05-01,"PUNTO SANITARIO PVC 1,1/2 [V]",PTO,20910.0
15-05-02,PUNTO SANITARIO PVC 2,PTO,27303.0
15-05-03,"PUNTO SANITARIO PVC 2"" [L]""",PTO,30356.0
15-05-04,PUNTO SANITARIO PVC 3,PTO,37889.0
15-05-05,"PUNTO SANITARIO PVC 3"" [L]""",PTO,44906.0
15-05-06,"PUNTO SANITARIO PVC 4""",PTO,61644.0
15-05-07,PUNTO SANITARIO PVC 4 [L],PTO,68949.0
15-05-08,"PUNTO SANITARIO PVC 6"" [CODO]",PTO,174337.0
15-05-09,"PUNTO SANITARIO PVC 6"" (L) [CODO]",PTO,184863.0
15-05-10,"PUNTO SANITARIO PVC 3"" [SIFON]",PTO,58669.0
15-05-11,PUNTO SANITARIO PVC 2 [SIFON],PTO,46935.0
15-06-01,TANQUE SEPTICO 1000 LT PLASTICO FASE I,UND,365787.0
15-06-03,TRAMPA GRASAS TANQUE 250 LT PLASTICO,UND,152451.0
15-06-04,TANQUE SEPTICO 1000 LT PLASTICO FASE II,UND,521790.0
15-06-05,SISTEMA SEPTICO CILINDRICO 4.000 LT,UND,2813243.0
15-06-07,TRAMPA GRASAS CONCRETO 3.100 PSI,M3,663687.0
15-06-08,TRAMPA GRASAS 125 LITROS,UND,236352.0
16-01-01,"CODO 45 PRESION PVC ,1/2""",UND,1255.0
16-01-02,"CODO 45 PRESION PVC ,3/4""",UND,1749.0
16-01-03,"CODO 45 PRESION PVC 1""",UND,4237.0
16-01-04,"CODO 45 PRESION PVC 1,1/2""",UND,8837.0
16-01-05,"CODO 45 PRESION PVC 1,1/4""",UND,6577.0
16-01-06,"CODO 45 PRESION PVC 2""",UND,13096.0
16-01-07,"CODO 45 PRESION PVC 2,1/2""",UND,40206.0
16-01-08,"CODO 45 PRESION PVC 3""",UND,39402.0
16-01-09,"CODO 45 PRESION PVC 4""",UND,91959.0
16-01-10,"CODO 90 PRESION PVC ,1/2""",UND,931.0
16-01-11,"CODO 90 PRESION PVC ,3/4""",UND,1231.0
16-01-12,"CODO 90 PRESION PVC 1 1/4""",UND,4665.0
16-01-13,"CODO 90 PRESION PVC 1""",UND,4214.0
16-01-15,"CODO 90 PRESION PVC 1,1/2""",UND,8901.0
16-01-16,"CODO 90 PRESION PVC 2 1/2""",UND,38025.0
16-01-17,"CODO 90 PRESION PVC 2""",UND,14767.0
16-01-18,"CODO 90 PRESION PVC 3""",UND,45802.0
16-01-19,"CODO 90 PRESION PVC 4""",UND,106663.0
16-01-20,"PASE PVC2""",UND,53352.0
16-01-21,"PASE PVC4""",UND,117560.0
16-01-22,"PASE PVC1""",UND,40103.0
16-01-23,"PASE PVC3""",UND,68334.0
16-01-24,"REDUCCION.PVC 2X 1,1/2 RD-21",UND,6242.0
16-01-25,"REDUCCION.PVC 3""X2"" RD 21""",UND,26779.0
16-01-26,"TEE PRESION PVC 1,1/2""",UND,11827.0
16-01-27,"TEE PRESION PVC 1,1/4""",UND,9381.0
16-01-28,"TEE PRESION PVC 1""",UND,4589.0
16-01-29,"TEE PRESION PVC ,1/2""",UND,1461.0
16-01-31,"TEE PRESION PVC 3""",UND,64459.0
16-01-32,"TEE PRESION PVC ,3/4""",UND,3109.0
16-01-33,"TEE PRESION PVC 4""",UND,137897.0
16-01-34,"TEE PRESION PVC REDUC ,3/4X ,1/2""",UND,2623.0
16-01-35,"TEE PRESION PVC REDUC 1X ,1/2""",UND,4190.0
16-01-36,"TEE PRESION PVC REDUC 1X ,3/4""",UND,4180.0
16-01-37,"TEE PVC 3"" RD 21 UZ""",UND,64459.0
16-01-38,"UNION PRESION PVC 1,1/2""",UND,4179.0
16-01-39,"UNION PRESION PVC 1,1/4""",UND,3297.0
16-01-40,"UNION PRESION PVC 1""",UND,1579.0
16-01-41,"UNION PRESION PVC ,1/2""",UND,877.0
16-01-42,"UNION PRESION PVC 2 1/2""",UND,33559.0
16-01-43,"UNION PRESION PVC 2""",UND,30710.0
16-01-44,"UNION PRESION PVC 3""",UND,26101.0
16-01-45,"UNION PRESION PVC ,3/4""",UND,1134.0
16-01-46,"UNION PRESION PVC 4""",UND,53773.0
16-01-47,TAPON SOLDADO 2,UND,5110.0
16-01-48,"ADAPTADOR HEMBRA PVC PRESION ,1/2""",UND,511.0
16-01-49,REDUCCION PVC 2X1RD-21,UND,4992.0
16-01-50,"REDUCCION PVC 1X ,1/2RD-21""",UND,1736.0
16-01-51,"ADAPTADOR MACHO PVC PRESION 1""",UND,1860.0
16-01-52,ADAPTADOR MACHO PVC PRESION 2,UND,16417.0
16-01-54,"UNION UNIVERSAL PVC PRESION 2""",UND,42608.0
16-01-55,"TAPON ROSCADO PVC 1/2""",UND,3528.0
16-01-56,ADAPTADOR MACHO PVC PRESION 4,UND,71016.0
16-01-57,ADAPTADOR MACHO PVC PRESION 3,UND,39190.0
16-01-58,REDUCCION PVC PRESION 4 X 3,UND,30571.0
16-01-59,TEE PVC 2 1/2,UND,44947.0
16-01-60,UNIVERSAL PVC 2,UND,63974.0
16-01-61,COLLAR DERIVACION PVC 2X 3/4,UND,24613.0
16-01-62,COLLAR DERIVACION PVC 3X 3/4,UND,35637.0
16-01-63,COLLAR DERIVACION PVC 2.1/2X 3/4,UND,28209.0
16-01-64,COLLAR DERIVACION PVC 4X 3/4,UND,45495.0
16-01-65,BRIDA LOCA PVC 2.1/2,UND,81824.0
16-01-66,BRIDA LOCA PVC 3,UND,84807.0
16-01-67,BRIDA LOCA PVC 4,UND,94210.0
16-04-13,"ANCLAJE - SOPORTE TUBERIA 1,1/2""x1/8""",UND,41449.0
16-04-14,SENSOR DE FLUJO AGUA,UND,722324.0
16-04-15,"SIAMESA 4x2,1/2x2,1/2",UND,992487.0
16-04-18,SISTEMA DRENAJE TUBERIA SENSORES,UND,990374.0
16-05-06,"TUBERIA PVC,3/4""",ML,5879.0
16-05-07,TUBERIA PVC1 RDE 21 - 200 PSI,ML,5677.0
16-05-08,"TUBERIA PVC1,1/2""",ML,10686.0
16-05-09,"TUBERIA PVC1,1/4""",ML,9385.0
16-05-10,TUBERIA PVC2 RDE 21-200 PSI,ML,18005.0
16-05-11,"TUBERIA PVC2,1/2""",ML,20098.0
16-05-12,"TUBERIA PVC3""",ML,31294.0
16-05-15,"TUBERIA PVC 2,1/2 RDE 21 UZ",ML,14079.0
16-05-16,"TUBERIA.PVC 1,1/2 RDE 21 UZ",ML,11700.0
16-05-17,TUBERIA.PVC 3RDE 21 UZ,ML,21850.0
16-05-18,TUBERIA.PVC 4RDE 21 UZ,ML,31875.0
16-05-19,TUBERIA.PVC 4 RDE 21 - 200 PSI,ML,80069.0
16-05-21,"TUBERIA CPVC ,1/2""",ML,5139.0
16-05-22,"TUBERIA CPVC ,3/4""",ML,7065.0
16-06-01,VALVULA CHEQUE VERTICAL3-125 PSI,UND,445872.0
16-06-02,VALVULA CHEQUE HORIZONTAL 3 -125 PSI,UND,554256.0
16-06-03,"VALV ULA ALIVIO,1/2",UND,21800.0
16-06-04,VALVULA CHEQUE HORIZONTAL.1/2-125 PSI,UND,32459.0
16-06-05,VALVULA CHEQUE HORIZONTAL 1.1/2-125 PSI,UND,174641.0
16-06-06,VALVULA CHEQUE HORIZONTAL 2 -125 PSI,UND,260450.0
16-06-07,"VALVULA CIERRE ELASTICO 1""",UND,58948.0
16-06-11,"VALVULA CIERRE ELASTICO ,1/2""",UND,29539.0
16-06-12,"VALVULA CIERRE ELASTICO 2""",UND,308321.0
16-06-13,"VALVULA CIERRE ELASTICO ,3/4""",UND,37929.0
16-06-14,"VALVULA CIERRE METALICO 1""",UND,31908.0
16-06-18,"VALVULA CIERRE METALICO ,1/2""",UND,40396.0
16-06-19,"VALVULA CIERRE METALICO 2""",UND,290344.0
16-06-21,"VALVULA CIERRE METALICO 3""",UND,753158.0
16-06-22,"VALVULA CIERRE METALICO ,3/4""",UND,27159.0
16-06-23,"VALVULA CIERRE METALICO 4""",UND,1526922.0
16-06-25,"VALVULA CIERRE RAPIDO1""",UND,40357.0
16-06-29,"VALVULA CIERRE RAPIDO,1/2""",UND,23459.0
16-06-30,"VALVULA CIERRE RAPIDO2""",UND,107434.0
16-06-31,"VALVULA CIERRE RAPIDO,3/4""",UND,39951.0
16-06-32,"VALVULA FLOTADOR 2""",UND,179579.0
16-06-34,"VALVULA PIE BRONCE [AA] D=2""",UND,307327.0
16-06-35,"VALVULA REGULACION,1/2",UND,24459.0
16-06-36,"VALVULA PASO 4"" RXR BRONCE""",UND,638519.0
16-06-38,"VALVULA ANGULAR 2,1/2",UND,592677.0
16-06-39,"VALVULA ALIVIO 1,1/2""",UND,322591.0
16-06-40,"VALVULA VENTOSA 2"" DOBLE EFECTO""",UND,159382.0
16-06-41,"VALVULA D=2""HF E.L PVC SELLO EL.""",UND,391350.0
16-06-42,"VALVULA D=3""HF E.L PVC SELLO EL.""",ML,529840.0
16-06-43,"VALVULA D=4""HF E.L PVC SELLO EL.""",ML,733714.0
16-06-44,"VALVULA D=2""COMPUERTA BRONCE""",UND,165225.0
16-06-45,VALVULA CORTINA.1/2 -250PSI RED WHITE,UND,45058.0
16-06-46,VALVULA CORTINA.3/4 -250PSI RED WHITE,UND,54266.0
16-06-47,ELECTROVALVULA 3 -220V,UND,630346.0
16-06-52,VALVULA CHEQUE 4,UND,1577774.0
16-06-54,FILTRO BRONCE EN Y 4,UND,1186274.0
16-06-55,VALVULA CIERRE METALICO 1.1/4,UND,282917.0
16-06-56,VALVULA CIERRE METALICO 1.1/2,UND,302548.0
16-07-01,CANCELACION PTO.HIDRAULICO,PTO,13836.0
16-07-02,FLOTADOR MECANICO,UND,105032.0
16-07-03,"FLOTADOR MECANICO DE 1 1/2""",UND,130226.0
16-07-04,INSTALACION ACCESORIO PVC PRESION,UND,3621.0
16-07-05,INSTALACION TANQUE AGUA,UND,76653.0
16-07-06,"INSTALACION TUBERIA PRESION ,1/2""",ML,2267.0
16-07-07,"INSTALACION TUBERIA PRESION ,3/4""",ML,2699.0
16-07-08,"INSTALACION TUBERIA PRESION 1""",ML,3461.0
16-07-09,"INSTALACION TUBERIA PRESION 1,1/4""",ML,4476.0
16-07-10,LIMPIADOR 760 GR(1/4),UND,43200.0
16-07-11,"MANGUERA PLASTICA 3/4""AGUE""",ML,2532.0
16-07-12,MANIJA LLAVE DE PASO,UND,6370.0
16-07-13,"MEDIDOR AGUA VELOCIDAD 1/2""U-15""",UND,94760.0
16-07-16,REUBICACION PUNTO.HIDRAULICO,PTO,38727.0
16-07-17,SOLDADURA PVC 900 GR (1/4),UND,85900.0
16-07-18,DERECHOS DE CONEXION Y CONTADOR,UND,178150.0
16-07-19,CINTA TEFLON,UND,7900.0
16-07-20,"MEDIDOR DE AGUA VOLUMETRICO JSM 1/2""",UND,100859.0
16-07-21,CAJA MEDIDOR CONCRETO+TAPA MET.-ACUAVALL,UND,23950.0
16-07-22,INSTALACION MEDIDOR AGUA,UND,25276.0
16-07-23,"MANGUERA PF+UAD ,1/2""",ML,1257.0
16-07-24,CALIBRACI,UND,39775.0
16-07-25,"MEDIDOR AGUA VELOCIDAD 1/2"" CHORRO UNICO",UND,64768.0
16-07-26,DERECHOS DE CONEXI,UND,384163.0
16-07-27,"ABRAZADERA GALVANIZADA .1/2""",UND,3732.0
16-07-28,"ABRAZADERA GALVANIZADA .3/4""",UND,2787.0
16-07-29,"ABRAZADERA GALVANIZADA 1""",UND,2784.0
16-07-30,"ABRAZADERA GALVANIZADA 1.1/4""",UND,3262.0
16-07-31,"ABRAZADERA GALVANIZADA 1.1/2""",UND,3462.0
16-07-32,"ABRAZADERA GALVANIZADA 2""",UND,3510.0
16-07-33,"ANCLAJE-SOPORTE TUBERIA ANG. 1.1/2""X1/8""",UND,41449.0
16-07-36,INSTALACION ACCESORIO PVC DIAM 2 -4,UND,5409.0
16-08-01,"PUNTO AGUA FRIA PVC,1/2",PTO,42836.0
16-08-02,"PUNTO AGUA FRIA,3/4""",PTO,41266.0
16-08-03,PUNTO AGUA FRIA1,PTO,44049.0
16-08-04,"PUNTO AGUA FRIA GALVANIZADA. ,3/4""",PTO,49660.0
16-08-05,"PUNTO COBRE,1/2",PTO,54610.0
16-08-06,"PUNTO AGUA CALIENTE ,1/2""",PTO,50035.0
16-08-07,PUNTO HIDRAULICO PVC 1.1/2,PTO,91194.0
16-08-08,PUNTO HIDRAULICO 1.1/2 FLUXOMETRO,PTO,73037.0
16-09-01,"PASE A.INOX SH4O 1,1/2 DR",UND,130921.0
16-09-02,"PASE A.INOX SH4O 2 1/2"" DR""",UND,180587.0
16-09-03,PASE A.INOX SH4O 4 DR,UND,234841.0
16-10-03,TANQUE AGUA 500 LTS EN PLASTICO,UND,614048.0
16-10-05,TANQUE AGUA 1000 LTS PLASTICO-COMPLETO,UND,691100.0
16-10-07,TANQUE AGUA 2000 LTS EN PLASTICO,UND,897320.0
16-10-08,TANQUE AGUA 5000 LTS EN PLASTICO,UND,1892346.0
16-10-09,TANQUE AGUA 1000 LTS PLASTICO-SUMINISTRO,UND,257780.0
16-20-01,"TUBERIA GALVA. ,1/2""",ML,5860.0
16-20-02,"TUBERIA GALVA. ,1/4""",ML,5000.0
16-20-03,"TUBERIA GALVA. ,3/4""",ML,6120.0
16-20-04,"TUBERIA GALVA. 1""",ML,12177.0
16-20-05,"TUBERIA GALVA. 1,1/2""",ML,20213.0
16-20-06,"TUBERIA GALVA. 1,1/4""",ML,16466.0
16-20-07,"TUBERIA GALVA. 2,1/2""",ML,33130.0
16-20-08,"TUBERIA GALVA. 2,1/4""",ML,23500.0
16-20-10,"TUBERIA GALVA. 3""",ML,38904.0
16-20-11,"TUBERIA GALVA. 3,1/2""",ML,35594.0
16-20-12,"TUBERIA GALVA. 4""",ML,38333.0
16-20-13,"TUBERIA GALVA. 6""",ML,82646.0
16-20-14,"TUBERIA GALVA. 8""",ML,104057.0
16-20-15,"TUBERIA GALVA. 2""",ML,26721.0
16-21-01,"TEE GALVANIZADA,1/2""",UND,2500.0
16-21-02,"TEE GALVANIZADA,1/4""",UND,3000.0
16-21-03,"TEE GALVANIZADA,3/4""",UND,4890.0
16-21-04,"TEE GALVANIZADA1""",UND,6990.0
16-21-05,"TEE GALVANIZADA 1,1/2""",UND,6200.0
16-21-06,"TEE GALVANIZADA 1,1/4""",UND,5000.0
16-21-07,"TEE GALVANIZADA 1x3/4""",UND,6000.0
16-21-08,"TEE GALVANIZADA 2""",UND,12600.0
16-21-09,"TEE GALVANIZADA 2,1/2""",UND,25500.0
16-21-10,"TEE GALVANIZADA 2,1/4""",UND,27200.0
16-21-11,"TEE GALVANIZADA 3""",UND,33681.0
16-21-12,"TEE GALVANIZADA 3""x2""",UND,67000.0
16-21-13,"TEE GALVANIZADA 4""",UND,61050.0
16-21-14,"TEE GALVANIZADA 4""x3""",UND,70000.0
16-22-01,"NIPLE GALV. 1,1/2x1- 5CM (2 ROSCAS)",UND,5846.0
16-22-02,"NIPLE GALV. 2,1/2x1- 5CM (2 ROSCAS)",UND,11720.0
16-22-03,"NIPLE GALV. ,1/2x1- 5CM (2 ROSCAS)",UND,655.0
16-23-01,BUSHING GALV. 1.1/2X .1/2,UND,4059.0
16-23-02,"BUSHING GALV. 2,1/2X2",UND,11950.0
16-23-03,BUSHING GALV. 4X2,UND,32970.0
16-23-04,BUSHING GALV. 3x2,UND,17200.0
16-24-01,"UNION DRESSER 2""",UND,42920.0
16-24-02,"UNION GALV.,3/4""",UND,2800.0
16-24-04,"UNION GALV.1,1/2""",UND,4350.0
16-24-05,"UNION GALV.1,1/4""",UND,3420.0
16-24-06,"UNION GALV.2""",UND,7920.0
16-24-07,"UNION GALV.2,1/2""",UND,16114.0
16-24-08,"UNION GALV.3""",UND,23600.0
16-24-09,"UNION GALV.4""",UND,36906.0
16-24-10,"UNION GALV.6""",UND,128519.0
16-24-11,"UNION GALV.,1/2""",UND,4300.0
16-24-12,"UNIVERSAL GALVANIZADA ,1/2""",UND,9538.0
16-24-13,"UNIVERSAL GALVANIZADA 1""",UND,22733.0
16-24-14,"UNIVERSAL GALVANIZADA 1.1/2""",UND,12800.0
16-24-15,"UNIVERSAL GALVANIZADA 2.1/2""",UND,40600.0
16-24-16,"UNIVERSAL GALVANIZADA 4""",UND,128800.0
16-24-17,"UNIVERSAL GALVANIZADA ,3/4""",UND,5920.0
16-24-18,"UNIVERSAL GALVANIZADA 3""",UND,52988.0
16-24-19,"UNIVERSAL GALVANIZADA 2""",UND,23200.0
16-25-01,"TAPON GALV.MACHO 4""",UND,25500.0
16-25-02,"TAPON GALV.MACHO 1""",UND,1900.0
16-25-03,"TAPON GALV.MACHO,1/2""",UND,1050.0
16-25-04,"TAPON GALV.MACHO 2,1/2""",UND,9710.0
16-25-05,"TAPON GALV.MACHO 3""",UND,16612.0
16-25-06,"TAPON GALV.MACHO 1,1/2""",UND,3154.0
16-25-07,"TAPON GALV.MACHO 2""",UND,5629.0
16-25-08,"TAPON GALV.MACHO ,3/4""",UND,1400.0
16-25-09,"TAPON GALV.MACHO 1,1/4""",UND,2820.0
16-27-01,"CODO GALV.,1/2x90",UND,1500.0
16-27-02,"CODO GALV.,3/4x90",UND,2094.0
16-27-03,CODO GALV. 1x45,UND,4200.0
16-27-04,"CODO GALV. 1,1/2x90",UND,6800.0
16-27-05,"CODO GALV. 1,1/4x90",UND,5000.0
16-27-06,CODO GALV. 2 x90,UND,12495.0
16-27-07,"CODO GALV. 2,1/2x90",UND,21182.0
16-27-09,CODO GALV. 3 x90,UND,34300.0
16-27-10,CODO GALV. 4 x90,UND,61760.0
16-27-11,CODO GALV. 6 x90,UND,256560.0
16-27-12,CODO GALV. 1 x90,UND,2100.0
16-29-01,"INST.TUB.GALVANIZADA ,1/2",ML,6386.0
16-29-02,"INST.TUB.GALVANIZADA ,3/4",ML,8417.0
16-29-03,"INST.TUB.GALVANIZADA 1""",ML,10476.0
16-29-04,"INST.TUB.GALVANIZADA 1,1/2",ML,16035.0
16-29-05,"INST.TUB.GALVANIZADA 2""",ML,21913.0
16-29-06,INST.TUB.GALVANIZADA 2.1/2,ML,26511.0
16-29-07,"INST.TUB.GALVANIZADA 3""",ML,16515.0
16-29-08,INST.TUB.GALVANIZADA 4,ML,21913.0
16-29-09,"INSTAL.PUNTO GALVANIZADO 3/8 <=2""",UND,9484.0
16-29-10,"INST.TUB.GALVANIZADA 6""",ML,14796.0
16-29-11,INSTAL.ACCES GALVANIZADO 2-4,UND,17742.0
16-30-04,"TUBERIA ACERO CARBON D=2,1/2 SCH-40",ML,116362.0
16-30-05,TUBERIA ACERO CARBON D=2SCH-40,ML,40613.0
16-30-06,"TUBERIA ACERO CARBON D=1,1/2 SCH-40",ML,29787.0
16-31-05,TEE 2X 2(A.C),UND,42471.0
16-34-02,UNION DRESSER 4 - PUNTOS 4,UND,194125.0
16-50-01,TUB.PVC ALTA PRESION 3 RDE 9,ML,60795.0
16-50-02,TUB.PVC ALTA PRESION 4 RDE 9,ML,92156.0
16-50-03,TUB.PVC ALTA PRESION 3 RDE 11,ML,45277.0
16-50-04,TUB.PVC ALTA PRESION 3 RDE 13.5 UM,ML,35096.0
16-50-05,TUB.PVC ALTA PRESION 4 RDE 11,ML,77511.0
16-50-06,TUB.PVC ALTA PRESION 4 RDE 13.5 UM,ML,104544.0
16-50-07,TUB.PVC ALTA PRESION 6 RDE 11EL,ML,161215.0
16-50-09,TUB.PVC ALTA PRESION 6 RDE 9,ML,190852.0
16-50-10,TUB.PVC ALTA PRESION 8 RDE 11EL,ML,267600.0
16-50-11,TUB.PVC ALTA PRESION 8 RDE 9,ML,317790.0
16-50-12,TUB.PVC UM 10RDE 21,ML,137678.0
16-50-13,TUB.PVC UM 10RDE 26,ML,128288.0
16-50-14,TUB.PVC UM 10RDE 32.5,ML,0.0
16-50-15,TUB.PVC UM 10RDE 41,ML,86910.0
16-50-16,TUB.PVC UM 12RDE 41,ML,114025.0
16-50-17,TUB.PVC UM 12RDE 26,ML,184614.0
16-50-18,TUB.PVC UM 12RDE 32.5,ML,151829.0
16-50-19,"TUB.PVC UM 2,1/2 RDE 21",ML,20344.0
16-50-20,"TUB.PVC UM 2,1/2 RDE 26",ML,17920.0
16-50-21,TUB.PVC UM 2RDE 21,ML,23937.0
16-50-22,TUB.PVC UM 2RDE 26,ML,14128.0
16-50-23,TUB.PVC UM 3RDE 21,ML,30809.0
16-50-24,TUB.PVC UM 3RDE 26,ML,26558.0
16-50-25,TUB.PVC UM 3RDE 32.5,ML,16274.0
16-50-26,TUB.PVC UM 4RDE 21,ML,35272.0
16-50-27,TUB.PVC UM 4RDE 26,ML,43652.0
16-50-28,TUB.PVC UM 4RDE 32.5,ML,19153.0
16-50-30,TUB.PVC UM 6RDE 21,ML,62077.0
16-50-31,TUB.PVC UM 6RDE 26,ML,81491.0
16-50-32,TUB.PVC UM 6RDE 32.5,ML,45112.0
16-50-33,TUB.PVC UM 6RDE 41,ML,37686.0
16-50-34,TUB.PVC UM 8RDE 21,ML,108672.0
16-50-35,TUB.PVC UM 8RDE 26,ML,86678.0
16-50-37,TUB.PVC UM 8RDE 41,ML,57911.0
16-50-38,TUB.PVC ALTA PRESION 10 RDE 13.5 UM,ML,316453.0
16-50-39,TUB.PVC ALTA PRESION 12 RDE 13.5 UM,ML,455682.0
16-50-40,TUB.PVC ALTA PRESION 8 RDE 13.5 UM,ML,210565.0
